INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'caltech256', 'domain_label': 'real', 'arch': 'resnet50', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.01, 'lr_factor': 0.2, 'bs': 32, 'momentum': 0.9, 'lr_step': 10, 'tensorboard_path': './runs/imagenet_caltech256/resnet50', 'checkpoint_path': './checkpoints/imagenet_caltech256/resnet50', 'checkpoint_save_step': 5, 'log_path': './log/resnet50/imagenet_caltech256/log1.log', 'end_epoch': 180}
INFO:root:Test set: LR: 0.01000000,  Average loss: 0.0798, Accuracy: 0.4320
INFO:root:Epoch 288 Test set: LR: 0.00003030,  Average loss: 0.0887, Accuracy: 0.7143
INFO:root:Epoch 289 Test set: LR: 0.00002725,  Average loss: 0.0885, Accuracy: 0.7154
INFO:root:Epoch 290 Test set: LR: 0.00002435,  Average loss: 0.0872, Accuracy: 0.7159
INFO:root:Epoch 291 Test set: LR: 0.00002161,  Average loss: 0.0884, Accuracy: 0.7165
INFO:root:Epoch 292 Test set: LR: 0.00001903,  Average loss: 0.0870, Accuracy: 0.7192
INFO:root:Epoch 293 Test set: LR: 0.00001903,  Average loss: 0.0878, Accuracy: 0.7160
INFO:root:Epoch 294 Test set: LR: 0.00001660,  Average loss: 0.0898, Accuracy: 0.7128
INFO:root:Epoch 295 Test set: LR: 0.00001434,  Average loss: 0.0871, Accuracy: 0.7165
INFO:root:Epoch 296 Test set: LR: 0.00001224,  Average loss: 0.0879, Accuracy: 0.7168
INFO:root:Epoch 297 Test set: LR: 0.00001030,  Average loss: 0.0888, Accuracy: 0.7140
INFO:root:Epoch 298 Test set: LR: 0.00000852,  Average loss: 0.0872, Accuracy: 0.7175
INFO:root:Epoch 299 Test set: LR: 0.00000691,  Average loss: 0.0881, Accuracy: 0.7121
INFO:root:Epoch 300 Test set: LR: 0.00000546,  Average loss: 0.0879, Accuracy: 0.7155
