INFO:root:Description: 预训练日志，参数如下
INFO:root:{'source_dataset': 'tinydomainnet', 'arch': 'densenet161', 'domain_label': 'real', 'lr': 0.01, 'lr_factor': 0.2, 'bs': 16, 'lr_step': 50, 'momentum': 0.9, 'weight_decay': 0.0005, 'tensorboard_path': './runs/domainnet/real/densenet161', 'checkpoint_path': './checkpoints/domainnet/real/densenet161', 'checkpoint_save_step': 5, 'log_path': './log/densenet161/domainnet/real/log1.log', 'end_epoch': 300}
INFO:root:Description: 预训练日志，参数如下
INFO:root:{'source_dataset': 'tinydomainnet', 'arch': 'densenet161', 'domain_label': 'real', 'lr': 0.005, 'lr_factor': 0.2, 'bs': 8, 'lr_step': 50, 'momentum': 0.9, 'weight_decay': 0.0005, 'tensorboard_path': './runs/domainnet/real/densenet161', 'checkpoint_path': './checkpoints/domainnet/real/densenet161', 'checkpoint_save_step': 5, 'log_path': './log/densenet161/domainnet/real/log1.log', 'end_epoch': 300}
INFO:root:Test set: LR: 0.00500000,  Average loss: 0.7955, Accuracy: 0.1761
INFO:root:Test set: LR: 0.00007726,  Average loss: 0.0688, Accuracy: 0.8670
INFO:root:Test set: LR: 0.00007157,  Average loss: 0.0692, Accuracy: 0.8640
INFO:root:Test set: LR: 0.00006609,  Average loss: 0.0675, Accuracy: 0.8627
INFO:root:Test set: LR: 0.00006081,  Average loss: 0.0656, Accuracy: 0.8691
INFO:root:Test set: LR: 0.00005573,  Average loss: 0.0673, Accuracy: 0.8694
INFO:root:Test set: LR: 0.00005573,  Average loss: 0.0666, Accuracy: 0.8704
INFO:root:Test set: LR: 0.00005573,  Average loss: 0.0684, Accuracy: 0.8671
INFO:root:Test set: LR: 0.00005087,  Average loss: 0.0682, Accuracy: 0.8673
INFO:root:Test set: LR: 0.00004621,  Average loss: 0.0685, Accuracy: 0.8671
INFO:root:Test set: LR: 0.00004177,  Average loss: 0.0684, Accuracy: 0.8640
INFO:root:Test set: LR: 0.00003754,  Average loss: 0.0673, Accuracy: 0.8702
INFO:root:Test set: LR: 0.00003353,  Average loss: 0.0688, Accuracy: 0.8678
INFO:root:Test set: LR: 0.00002974,  Average loss: 0.0671, Accuracy: 0.8697
INFO:root:Test set: LR: 0.00002617,  Average loss: 0.0657, Accuracy: 0.8720
INFO:root:Test set: LR: 0.00002617,  Average loss: 0.0670, Accuracy: 0.8681
INFO:root:Test set: LR: 0.00002283,  Average loss: 0.0663, Accuracy: 0.8696
INFO:root:Test set: LR: 0.00001970,  Average loss: 0.0672, Accuracy: 0.8686
