INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'caltech256', 'domain_label': 'real', 'arch': 'densenet161', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.01, 'lr_factor': 0.2, 'bs': 32, 'momentum': 0.9, 'lr_step': 10, 'tensorboard_path': './runs/imagenet_caltech256/densenet161', 'checkpoint_path': './checkpoints/imagenet_caltech256/densenet161', 'checkpoint_save_step': 5, 'log_path': './log/densenet161/imagenet_caltech256/log1.log', 'end_epoch': 180}
INFO:root:Test set: LR: 0.01000000,  Average loss: 0.0784, Accuracy: 0.4667
INFO:root:Epoch 288 Test set: LR: 0.00004397,  Average loss: 0.0379, Accuracy: 0.7376
INFO:root:Epoch 289 Test set: LR: 0.00004033,  Average loss: 0.0376, Accuracy: 0.7385
INFO:root:Epoch 290 Test set: LR: 0.00003684,  Average loss: 0.0374, Accuracy: 0.7381
INFO:root:Epoch 291 Test set: LR: 0.00003349,  Average loss: 0.0378, Accuracy: 0.7364
INFO:root:Epoch 292 Test set: LR: 0.00003030,  Average loss: 0.0380, Accuracy: 0.7375
INFO:root:Epoch 293 Test set: LR: 0.00002725,  Average loss: 0.0380, Accuracy: 0.7338
INFO:root:Epoch 294 Test set: LR: 0.00002435,  Average loss: 0.0380, Accuracy: 0.7359
INFO:root:Epoch 295 Test set: LR: 0.00002161,  Average loss: 0.0379, Accuracy: 0.7375
INFO:root:Epoch 296 Test set: LR: 0.00001903,  Average loss: 0.0380, Accuracy: 0.7367
INFO:root:Epoch 297 Test set: LR: 0.00001660,  Average loss: 0.0379, Accuracy: 0.7379
INFO:root:Epoch 298 Test set: LR: 0.00001434,  Average loss: 0.0381, Accuracy: 0.7345
INFO:root:Epoch 299 Test set: LR: 0.00001224,  Average loss: 0.0377, Accuracy: 0.7375
INFO:root:Epoch 300 Test set: LR: 0.00001030,  Average loss: 0.0377, Accuracy: 0.7390
