INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'food101', 'domain_label': 'real', 'arch': 'resnet50', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.01, 'lr_factor': 0.2, 'bs': 32, 'momentum': 0.9, 'lr_step': 10, 'tensorboard_path': './runs/imagenet_food101/resnet50', 'checkpoint_path': './checkpoints/imagenet_food101/resnet50', 'checkpoint_save_step': 5, 'log_path': './log/resnet50/imagenet_food101/log1.log', 'end_epoch': 180}
INFO:root:Test set: LR: 0.01000000,  Average loss: 0.0712, Accuracy: 0.4261
INFO:root:Epoch 287 Test set: LR: 0.00004951,  Average loss: 0.0275, Accuracy: 0.7943
INFO:root:Epoch 288 Test set: LR: 0.00004951,  Average loss: 0.0276, Accuracy: 0.7880
INFO:root:Epoch 289 Test set: LR: 0.00004541,  Average loss: 0.0273, Accuracy: 0.7927
INFO:root:Epoch 290 Test set: LR: 0.00004147,  Average loss: 0.0274, Accuracy: 0.7914
INFO:root:Epoch 291 Test set: LR: 0.00003770,  Average loss: 0.0275, Accuracy: 0.7922
INFO:root:Epoch 292 Test set: LR: 0.00003409,  Average loss: 0.0275, Accuracy: 0.7925
INFO:root:Epoch 293 Test set: LR: 0.00003066,  Average loss: 0.0276, Accuracy: 0.7893
INFO:root:Epoch 294 Test set: LR: 0.00002740,  Average loss: 0.0275, Accuracy: 0.7931
INFO:root:Epoch 295 Test set: LR: 0.00002431,  Average loss: 0.0273, Accuracy: 0.7932
INFO:root:Epoch 296 Test set: LR: 0.00002140,  Average loss: 0.0273, Accuracy: 0.7917
INFO:root:Epoch 297 Test set: LR: 0.00001867,  Average loss: 0.0273, Accuracy: 0.7922
INFO:root:Epoch 298 Test set: LR: 0.00001613,  Average loss: 0.0273, Accuracy: 0.7908
INFO:root:Epoch 299 Test set: LR: 0.00001376,  Average loss: 0.0271, Accuracy: 0.7920
INFO:root:Epoch 300 Test set: LR: 0.00001157,  Average loss: 0.0272, Accuracy: 0.7943
