INFO:root:Description: 预训练日志，参数如下
INFO:root:{'source_dataset': 'tinydomainnet', 'arch': 'vgg16', 'domain_label': 'real', 'lr': 0.01, 'lr_factor': 0.2, 'bs': 16, 'lr_step': 50, 'momentum': 0.9, 'weight_decay': 0.0005, 'tensorboard_path': './runs/domainnet/real/vgg16', 'checkpoint_path': './checkpoints/domainnet/real/vgg16', 'checkpoint_save_step': 5, 'log_path': './log/vgg16/domainnet/real/log1.log', 'end_epoch': 300, 'gpu_id': '0'}
INFO:root:Description: 预训练日志，参数如下
INFO:root:{'source_dataset': 'tinydomainnet', 'arch': 'vgg16', 'domain_label': 'real', 'lr': 0.01, 'lr_factor': 0.2, 'bs': 16, 'lr_step': 50, 'momentum': 0.9, 'weight_decay': 0.0005, 'tensorboard_path': './runs/domainnet/real/vgg16', 'checkpoint_path': './checkpoints/domainnet/real/vgg16', 'checkpoint_save_step': 5, 'log_path': './log/vgg16/domainnet/real/log1.log', 'end_epoch': 300, 'gpu_id': '0'}
INFO:root:Description: 预训练日志，参数如下
INFO:root:{'source_dataset': 'tinydomainnet', 'arch': 'vgg16', 'domain_label': 'real', 'lr': 0.01, 'lr_factor': 0.2, 'bs': 16, 'lr_step': 50, 'momentum': 0.9, 'weight_decay': 0.0005, 'tensorboard_path': './runs/domainnet/real/vgg16', 'checkpoint_path': './checkpoints/domainnet/real/vgg16', 'checkpoint_save_step': 5, 'log_path': './log/vgg16/domainnet/real/log1.log', 'end_epoch': 300, 'gpu_id': '0'}
INFO:root:Description: 预训练日志，参数如下
INFO:root:{'source_dataset': 'tinydomainnet', 'arch': 'vgg16', 'domain_label': 'real', 'lr': 0.01, 'lr_factor': 0.2, 'bs': 16, 'lr_step': 50, 'momentum': 0.9, 'weight_decay': 0.0005, 'tensorboard_path': './runs/domainnet/real/vgg16', 'checkpoint_path': './checkpoints/domainnet/real/vgg16', 'checkpoint_save_step': 5, 'log_path': './log/vgg16/domainnet/real/log1.log', 'end_epoch': 300, 'gpu_id': '0'}
INFO:root:Description: 预训练日志，参数如下
INFO:root:{'source_dataset': 'tinydomainnet', 'arch': 'vgg16', 'domain_label': 'real', 'lr': 0.01, 'lr_factor': 0.2, 'bs': 16, 'lr_step': 50, 'momentum': 0.9, 'weight_decay': 0.0005, 'tensorboard_path': './runs/domainnet/real/vgg16', 'checkpoint_path': './checkpoints/domainnet/real/vgg16', 'checkpoint_save_step': 5, 'log_path': './log/vgg16/domainnet/real/log1.log', 'end_epoch': 300, 'gpu_id': '0'}
INFO:root:Test set: LR: 0.01000000,  Average loss: 0.2069, Accuracy: 0.1116
INFO:root:Test set: LR: 0.00101735,  Average loss: 0.0408, Accuracy: 0.8491
INFO:root:Test set: LR: 0.00098591,  Average loss: 0.0401, Accuracy: 0.8506
INFO:root:Test set: LR: 0.00095492,  Average loss: 0.0403, Accuracy: 0.8491
INFO:root:Test set: LR: 0.00092436,  Average loss: 0.0412, Accuracy: 0.8447
INFO:root:Test set: LR: 0.00089425,  Average loss: 0.0400, Accuracy: 0.8453
INFO:root:Test set: LR: 0.00086460,  Average loss: 0.0410, Accuracy: 0.8486
INFO:root:Test set: LR: 0.00083539,  Average loss: 0.0410, Accuracy: 0.8489
INFO:root:Test set: LR: 0.00080665,  Average loss: 0.0432, Accuracy: 0.8370
INFO:root:Test set: LR: 0.00077836,  Average loss: 0.0421, Accuracy: 0.8466
INFO:root:Test set: LR: 0.00075054,  Average loss: 0.0402, Accuracy: 0.8506
INFO:root:Test set: LR: 0.00072318,  Average loss: 0.0402, Accuracy: 0.8465
INFO:root:Test set: LR: 0.00069629,  Average loss: 0.0409, Accuracy: 0.8463
INFO:root:Test set: LR: 0.00066987,  Average loss: 0.0397, Accuracy: 0.8484
INFO:root:Test set: LR: 0.00064393,  Average loss: 0.0391, Accuracy: 0.8530
INFO:root:Test set: LR: 0.00064393,  Average loss: 0.0401, Accuracy: 0.8501
INFO:root:Test set: LR: 0.00061847,  Average loss: 0.0419, Accuracy: 0.8461
INFO:root:Test set: LR: 0.00059348,  Average loss: 0.0392, Accuracy: 0.8507
INFO:root:Test set: LR: 0.00056898,  Average loss: 0.0399, Accuracy: 0.8499
INFO:root:Test set: LR: 0.00054497,  Average loss: 0.0393, Accuracy: 0.8540
INFO:root:Test set: LR: 0.00054497,  Average loss: 0.0405, Accuracy: 0.8507
INFO:root:Test set: LR: 0.00052144,  Average loss: 0.0391, Accuracy: 0.8524
INFO:root:Test set: LR: 0.00049841,  Average loss: 0.0396, Accuracy: 0.8509
INFO:root:Test set: LR: 0.00047586,  Average loss: 0.0393, Accuracy: 0.8540
INFO:root:Test set: LR: 0.00045382,  Average loss: 0.0396, Accuracy: 0.8529
INFO:root:Test set: LR: 0.00043227,  Average loss: 0.0391, Accuracy: 0.8542
INFO:root:Test set: LR: 0.00043227,  Average loss: 0.0395, Accuracy: 0.8517
INFO:root:Test set: LR: 0.00041123,  Average loss: 0.0394, Accuracy: 0.8535
INFO:root:Test set: LR: 0.00039068,  Average loss: 0.0385, Accuracy: 0.8568
INFO:root:Test set: LR: 0.00039068,  Average loss: 0.0385, Accuracy: 0.8581
INFO:root:Test set: LR: 0.00039068,  Average loss: 0.0393, Accuracy: 0.8530
INFO:root:Test set: LR: 0.00037065,  Average loss: 0.0383, Accuracy: 0.8550
INFO:root:Test set: LR: 0.00035112,  Average loss: 0.0395, Accuracy: 0.8550
INFO:root:Test set: LR: 0.00033210,  Average loss: 0.0394, Accuracy: 0.8556
INFO:root:Test set: LR: 0.00031359,  Average loss: 0.0385, Accuracy: 0.8556
INFO:root:Test set: LR: 0.00029560,  Average loss: 0.0385, Accuracy: 0.8594
INFO:root:Test set: LR: 0.00029560,  Average loss: 0.0379, Accuracy: 0.8581
INFO:root:Test set: LR: 0.00027812,  Average loss: 0.0384, Accuracy: 0.8565
INFO:root:Test set: LR: 0.00026116,  Average loss: 0.0385, Accuracy: 0.8535
INFO:root:Test set: LR: 0.00024472,  Average loss: 0.0393, Accuracy: 0.8558
INFO:root:Test set: LR: 0.00022880,  Average loss: 0.0389, Accuracy: 0.8552
INFO:root:Test set: LR: 0.00021340,  Average loss: 0.0389, Accuracy: 0.8561
