INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'food101', 'domain_label': 'real', 'arch': 'vgg16', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.01, 'lr_factor': 0.2, 'bs': 32, 'momentum': 0.9, 'lr_step': 10, 'tensorboard_path': './runs/imagenet_food101/vgg16', 'checkpoint_path': './checkpoints/imagenet_food101/vgg16', 'checkpoint_save_step': 5, 'log_path': './log/vgg16/imagenet_food101/log1.log', 'end_epoch': 180}
INFO:root:Test set: LR: 0.01000000,  Average loss: 0.0688, Accuracy: 0.4504
INFO:root:Epoch 288 Test set: LR: 0.00003030,  Average loss: 0.0277, Accuracy: 0.8180
INFO:root:Epoch 289 Test set: LR: 0.00002725,  Average loss: 0.0277, Accuracy: 0.8161
INFO:root:Epoch 290 Test set: LR: 0.00002435,  Average loss: 0.0278, Accuracy: 0.8175
INFO:root:Epoch 291 Test set: LR: 0.00002161,  Average loss: 0.0277, Accuracy: 0.8168
INFO:root:Epoch 292 Test set: LR: 0.00001903,  Average loss: 0.0277, Accuracy: 0.8164
INFO:root:Epoch 293 Test set: LR: 0.00001660,  Average loss: 0.0276, Accuracy: 0.8191
INFO:root:Epoch 294 Test set: LR: 0.00001660,  Average loss: 0.0276, Accuracy: 0.8177
INFO:root:Epoch 295 Test set: LR: 0.00001434,  Average loss: 0.0276, Accuracy: 0.8176
INFO:root:Epoch 296 Test set: LR: 0.00001224,  Average loss: 0.0276, Accuracy: 0.8187
INFO:root:Epoch 297 Test set: LR: 0.00001030,  Average loss: 0.0276, Accuracy: 0.8172
INFO:root:Epoch 298 Test set: LR: 0.00000852,  Average loss: 0.0277, Accuracy: 0.8168
INFO:root:Epoch 299 Test set: LR: 0.00000691,  Average loss: 0.0277, Accuracy: 0.8167
INFO:root:Epoch 300 Test set: LR: 0.00000546,  Average loss: 0.0276, Accuracy: 0.8179
